"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.18555,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.7411,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.24714,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",97.81478,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",97.60271,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.35318,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",96.99472,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",96.31712,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",95.30688,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",94.77879,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",94.83477,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",95.04715,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",95.23019,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",95.0668,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",94.75302,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",94.7476,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",94.77563,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",94.52352,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",94.0477,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",93.52105,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",93.34095,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",93.25377,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",93.27052,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",93.45522,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",93.70129,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",93.93755,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",94.11209,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",94.32374,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",94.41768,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",94.21052,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",93.74117,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",93.0872,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-10",92.78828,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-11",92.86806,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",93.08721,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",93.27731,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",93.42057,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",93.41371,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",93.40745,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",93.35362,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",93.4252,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",93.63338,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",94.10081,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",94.69246,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",95.35275,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",95.92762,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",96.40073,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",96.70931,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",96.91471,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.14662,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.32874,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.47556,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.53316,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.64622,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",97.80158,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.28977,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.86015,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.17508,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.43487,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.71803,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.83643,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.92558,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.93549,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.86333,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.76653,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.69691,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.75166,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.89004,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.0395,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1182,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2536,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.2894,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.1105,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.0896,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1397,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.1261,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0689,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0188,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.022,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.1711,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4629,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7881,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9839,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9918,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.052,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.2594,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5489,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.9018,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.2177,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.3514,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.3268,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.3863,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.5101,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5404,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.4026,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.2816,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.3,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.3401,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.3708,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.3378,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.2028,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.0903,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.0558,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.0829,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.0722,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.9513,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6635,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.3341,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0756,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.9491,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.0164,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.0524,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.1447,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2665,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.2994,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.3484,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.479,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.5996,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.56,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.3533,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.6727,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.09463,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.12798,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.50433,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.65122,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.80978,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.87624,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.76074,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.64261,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.53419,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.69788,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.9499,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.37019,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.25722,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.27095,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.83306,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.9061,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.84512,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.0948,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.4459,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-01",96.84699,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-02",96.97957,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.08391,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-04",97.176,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.21175,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.19989,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.16631,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.16584,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.11082,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-10",96.9766,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-11",96.85658,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1974-12",96.68629,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.56853,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-02",96.73849,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.27155,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.11825,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.77634,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.28958,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.79467,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-08",100.2131,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-09",100.5662,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-10",100.967,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-11",101.267,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1975-12",101.4755,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-01",101.6646,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-02",101.7611,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-03",101.5621,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-04",101.0488,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.5853,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.2019,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-07",99.85303,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-08",99.5963,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-09",99.32556,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-10",99.02795,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-11",98.84954,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1976-12",98.7777,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-01",98.81959,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-02",98.86889,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-03",98.86903,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-04",98.76381,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-05",98.70239,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-06",98.73438,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-07",98.87119,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-08",99.05415,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-09",99.22268,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.33639,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-11",99.41164,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1977-12",99.40779,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-01",99.35705,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-02",99.36827,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.47267,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.61263,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.74229,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.89269,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.0421,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.1707,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.3161,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.4449,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.5123,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.5384,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.5405,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.5074,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.3972,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.1701,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.89883,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.58594,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.22954,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-08",98.93136,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-09",98.63794,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-10",98.2338,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.83475,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.37196,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-01",96.78584,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-02",96.2838,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-03",95.90113,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-04",95.59292,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-05",95.41164,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-06",95.40527,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-07",95.59352,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-08",95.76917,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-09",95.9249,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.07775,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.11334,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.04311,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-01",95.96875,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-02",95.94737,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-03",96.06589,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-04",96.25729,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-05",96.38726,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.47277,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.55221,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.59985,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.65141,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.75652,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.92703,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.23709,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.65252,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.92587,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.00119,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.94577,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.87477,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.80162,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.70901,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.62201,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.49569,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.30207,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.15645,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.1009,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-01",97.24994,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-02",97.64097,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.49539,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.82753,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-05",100.7953,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-06",101.2388,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-07",101.3279,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-08",101.3231,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-09",101.2826,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-10",101.271,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-11",101.4002,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1983-12",101.6363,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-01",101.875,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-02",101.9108,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-03",101.6083,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-04",101.0714,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.7411,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.7014,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.8052,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.9187,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.0227,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.0993,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.0276,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.7127,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-01",100.1566,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.77367,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.59325,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.45798,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.40927,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.47404,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-07",99.56986,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-08",99.62469,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-09",99.72718,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-10",99.90778,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.0977,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.1741,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-01",100.0774,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-02",99.91952,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-03",99.71177,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-04",99.35838,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-05",99.06946,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-06",98.95562,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-07",98.90683,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-08",98.84974,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-09",98.67349,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-10",98.55337,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-11",98.45033,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1986-12",98.53876,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-01",98.59176,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-02",98.61046,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-03",98.62747,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-04",98.77019,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-05",98.89522,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-06",98.87624,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-07",98.84809,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-08",98.89769,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-09",98.9691,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-10",98.79346,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-11",98.51476,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1987-12",98.12722,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-01",97.93864,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-02",97.93259,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-03",98.08009,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-04",98.36606,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-05",98.5394,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-06",98.50365,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-07",98.34872,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-08",98.14055,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-09",97.97352,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-10",97.93257,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-11",97.97316,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1988-12",97.98267,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-01",98.02698,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-02",98.05379,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-03",98.05342,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-04",98.13454,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-05",98.17587,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-06",98.2168,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-07",98.19038,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-08",98.12854,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-09",98.12695,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-10",98.24287,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-11",98.43512,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1989-12",98.73536,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.95325,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-02",99.07337,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-03",99.22195,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-04",99.23909,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-05",99.14542,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-06",99.00187,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-07",98.90086,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.84322,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.81877,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-10",98.82288,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-11",98.94244,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.10574,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.24995,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.36284,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.52319,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.52125,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.47769,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.55842,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.62849,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.66361,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.70048,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.8017,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.0189,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.0456,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.94279,
